Idioma	Titolo	Anno	Genere	Numero Puntata	Titolo della puntata	Link	Info	Descrizione	Locandine	Altre info
Italiano	Anna Karenina - Lo sceneggiato	1974	Sceneggiati	Episodio 3	Anna Karenina - Puntata 3	https://streamcdnb12-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7924222_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Durante una corsa di cavalli Vronskij viene disarcionato e la reazione evidente di Anna desta scandalo, tanto da indurre il marito a portarla via dall'ippodromo. La moglie, allora, decide di rivelargli la sua relazione: Karenin non concede il divorzio alla moglie e le lascia piena libertà, purché in società non si sappia nulla. Anna inizia allora a ricevere in casa il suo amante. Lvin, intanto, ritiratosi in campagna, continua la sua vita bucolica, meditando di fondare una cooperativa coi servi della gleba che vi lavorano. Va poi a visitare Dolly, che gli annuncia il ritorno a Mosca di Kitty. A sera, Lvin riceve l'inaspettata visita del fratello Nicola, che gli racconta i suoi mille progetti, sicuro di guarire dalla tisi che lo attanaglia. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571152250382_1536x2048logo.JPG	
Italiano	Anna Karenina - Lo sceneggiato	1974	Sceneggiati	Episodio 4	Anna Karenina - Puntata 4	https://streamcdnb7-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7925254_,1200,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	minisearie	Konstantin e suo fratello Nicola discutono sui temi del socialismo e della proprietà privata e Nicola decide di partire. Anna tenta ancora di convincere il marito a lasciarle Sergej e gli rivela di essere incinta. In viaggio a Pietroburgo Karenin incontra prima un avvocato e poi Dolly e Stiva, che cercano di convincerlo a cambiare idea sulla questione del divorzio. Nel frattempo, Anna dopo il parto rischia di morire e implora il marito di perdonarla: mosso a pietà, Alekseij decide di riconoscere la bambina e di restare con la moglie. Vronskij tenta il suicidio e Anna, con l'aiuto del fratello, ottiene dal marito ampia libertà, tanto che ben presto parte con Vronskij per l'Italia. Konstantin Lvin e Kitty si sposano. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571152250382_1536x2048logo.JPG	
Italiano	Anna Karenina - Lo sceneggiato	1974	Sceneggiati	Episodio 5	Anna Karenina - Puntata 5	https://streamcdnb6-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/7925406_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Di ritorno dall'Italia, Anna e Vronskij iniziano ad avere le prime discussioni e Anna continua a rifiutarsi di chiedere il divorzio al marito. Lvin va ad assistere il fratello agonizzante con la moglie Kitty. Intanto Karenin si occupa dell'educazione di Sergeij, al quale è stato raccontato che sua madre è morta. La mattina del suo compleanno, però, Anna lo va a trovare di nascosto, ma viene sorpresa da Karenin e fugge in campagna con Vrosnkij. A casa di Kitty, in dolce attesa, arriva Dolly con i figli: la famiglia versa in disagiate condizioni economiche e Stiva deve vendere un meleto. Anna tenta di convincere Dolly a chiedere il divorzio sollecitata da Vronskij. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571152250382_1536x2048logo.JPG	
Italiano	Anna Karenina - Lo sceneggiato	1974	Sceneggiati	Episodio 6	Anna Karenina - Puntata 6	https://streamcdnb10-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8006336_,1200,1800,2400,.mp4.csmil/chunklist-f2-v1-a1.m3u8	minisearie	Il rapporto fra Anna e Vrosnkij è in crisi, tanto che Anna è convinta che l'uomo...	https://www.raiplay.it/cropgd/300x400/dl/img/2019/10/15/1571152250382_1536x2048logo.JPG	
Italiano	Aprite: polizia!	1958	Sceneggiati	Episodio 1	Ragazze in vetrina	https://streamcdng20-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD/13580500_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Un cadavere viene trovato nella vetrina di una casa di moda, si tratta di suicidio o di omicidio? Amori, gelosie, e rivalità professionali si intrecciano dando vita ad un caso che consente al commissario Alzani di mettere in luce tutte le sue capacità di sottile analisi psicologica. Muovendosi in un ambiente elegante e raffinato, il suo scopo è scoprire quello che nelle sue parole è "il solito, eterno errore dei dilettanti". 	https://i.imgur.com/sSjrSg1.jpg	
Italiano	Aprite: polizia!	1958	Sceneggiati	Episodio 2	Jazz freddo	https://streamcdng4-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD/13567567_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Da qualche giorno il commissario Alzani frequenta in abiti eleganti il night club "Gran Canaria", dove una sera avviene un piccolo incidente causato dalle intemperanze del figlio viziato di un ricco banchiere. Alzani è davvero in "libera uscita" o sta svolgendo delle indagini? E quali sono le vere ragioni per cui la femme fatale Silvia-Mignon vuole sedurre il giovane ereditiere? 	https://i.imgur.com/sSjrSg1.jpg	
Italiano	Aprite: polizia!	1958	Sceneggiati	Episodio 3	Giochi di società	https://streamcdng31-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD/13276273_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Ragazzi della buona società si divertono durante una festicciola tra amici ballando al ritmo di rock 'n roll, intrecciando amori e gelosie. Ad un tratto decidono di fare un gioco: si sceglie una carta senza farla vedere agli altri e chi pesca il re di picche sarà il "poliziotto" mentre chi pesca il fante di fiori sarà l'"assassino". Si spengono le luci ed il gioco ha inizio, ma quando la luce si riaccende accade un tragico imprevisto. 	https://i.imgur.com/sSjrSg1.jpg	
Italiano	Aprite: polizia!	1958	Sceneggiati	Episodio 4	Un paese che legge	https://streamcdng27-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD/13276206_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Il commissario Alzani aveva già programmato una vacanza all'isola d'Elba con una bella ragazza ma si ritrova suo malgrado in trasferta con il maresciallo Patanò in un paesino delle Marche. Fingendo di trovarsi da quelle parti allo scopo di esercitare il suo hobby per la pittura di paesaggi dovrà provare a sventare uno spionaggio industriale basato sul contrabbando di formule chimiche. 	https://i.imgur.com/sSjrSg1.jpg	
Italiano	Aprite: polizia!	1958	Sceneggiati	Episodio 5	Un gentiluomo nell'imbarazzo	https://streamcdng32-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD/13276175_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	In quello che definisce l'episodio più buffo di tutta la sua carriera, il commissario Alzani si muove in un curioso ambiente di gentiluomini decaduti e personaggi da operetta come il conte Ludovico Ildebrando Maria, eccentrico aristocratico pieno di debiti, legato alla tenutaria della pensione nella quale soggiorna da molti mesi senza pagare la pigione, accusato del furto di una collana. 	https://i.imgur.com/sSjrSg1.jpg	
Italiano	Aprite: polizia!	1958	Sceneggiati	Episodio 6	La trappola	https://streamcdng23-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD/13276303_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	Alzani ha ottenuto una promozione e sta per lasciare il suo commissariato, interrompendo il sodalizio con il maresciallo Patanò. Ma....  	https://i.imgur.com/sSjrSg1.jpg	
Italiano	Assunta Spina	2006	Drammatico/in costume/Sentimentale	Episodio 1	Assunta Spina 1	https://streamcdng33-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8456885_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	Mini Serie	Assunta, bella e giovane stiratrice napoletana dei primi del Novecento, è determinata a voler uscire dalla povertà, aiutata in questo da una cliente del negozio, la giornalista Matilde Serao, che le insegna a leggere e scrivere. Fidanzata con un marinaio, la giovane è però desiderata da un ricco macellaio, Michele Boccadifuoco, uomo dal carattere violento. Credendosi abbandonata dal suo ragazzo, la ragazza accetta la protezione di Michele che un giorno per gelosia la sfigura, finendo in carcere.	https://www.raiplay.it/cropgd/279x372/dl/img/2019/07/16/1563267237504_1536x2048.JPG	
Italiano	Assunta Spina	2006	Drammatico/in costume/sentimentale	Episodio 2	Assunta Spina 2	https://uscreativemedia6-vh.akamaihd.net/i/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8456778_,1200,1800,2400,.mp4.csmil/index_2_av.m3u8?null=0	Mini Serie	Assunta è ormai l'amante di Funelli, sebbene continui ad andare in carcere a trovare Michele. Quando però il magistrato decide di metterla da parte, per rientrare nei ranghi familiari e dedicarsi alla carriera politica, la donna si ribella, sfidando il perbenismo della città con la forza del suo carattere e l'aiuto di Matilde Serao.	https://www.raiplay.it/cropgd/279x372/dl/img/2019/07/16/1563267237504_1536x2048.JPG	
Italiano	Attentato al Papa	1986	Sceneggiati	Episodio 1	Attentato al Papa - Puntata 1	https://streamcdnb2-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8824430_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Iniziano le indagini sul killer turco Mehmet Ali Agca, che ha sparato al Papa mercoledì 13 maggio 1981. In carcere Agca, che appartiene al gruppo terrorista dei "lupi grigi", dichiara di essere maltrattato in carcere in violazione del diritto internazionale, dicendosi pronto allo sciopero della fame. Condannato all'ergastolo, rifiuta di ricorrere in appello, ma poi, desideroso di parlare col giudice che ha deciso di riaprire l'istruttoria, non vedendo accontentata la sua richiesta appicca un incendio in cella. In seguito, Agca chiede di essere consegnato allo Stato del Vaticano, minacciando in caso contrario di uccidersi, e infine, dopo un colloquio coi servizi segreti, si dichiara pentito. 	https://www.raiplay.it/cropgd/1440x810/dl/img/2019/11/07/1573133451420_2048x1152.JPG	
Italiano	Attentato al Papa	1986	Sceneggiati	Episodio 2	Attentato al Papa - Puntata 2	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/9085179_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	minisearie	Agca afferma che avrebbe dovuto uccidere Lech Walesa, capo di Solidarnosc, con una bomba a...	https://www.raiplay.it/cropgd/1440x810/dl/img/2019/11/07/1573133451420_2048x1152.JPG	
Italiano	Atti degli apostoli	1969	Religioso	Episodio 1	Atti degli Apostoli - E1	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/raicinema/I_film_della_settimana/7233066_,800,1800,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSDwVDW4PjdZ5WBPMZxhiY38Ak3HvpqY%2f9VM2JSfdS7YAXFloVM5gbynmvD8I7vUaKtJAtv%2fdw%3d%3d&hdntl=exp=1625729719~acl=%2f*~data=hdntl~hmac=c0be842a4076baa46c3d30f9b0cd58efe56c775217d4da03bba726905366f72a	minisearie	La sceneggiatura segue, con scrupolo cronologico, le vicende raccontate nel libro del Nuovo Testamento, dalla Pentecoste alla prigionia romana di Paolo, passando per i primi problemi che la nascente comunità cristiana si trova ad affrontare: il rapporto controverso con l'ortodossia ebraica. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/04/06/1586182118008_1536x2048logo.jpg	
Italiano	Atti degli apostoli	1969	Religioso	Episodio 2	Atti degli Apostoli - E2	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/raicinema/I_film_della_settimana/7233112_,800,1800,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSDwVDW4PlBZ5WAWuu9Wi%2fN7uD16EcVlhwo11SkFvyJoJprdwX+dTW8oL7kcQu3bthiEvPEHqQ%3d%3d&hdntl=exp=1625729744~acl=%2f*~data=hdntl~hmac=f4e121ee9a09d83015397472e2767cfa4e3e2ec9d29e9554ca9ab7b10039be7f	minisearie	La sceneggiatura segue, con scrupolo cronologico, le vicende raccontate nel libro del Nuovo Testamento, dalla Pentecoste alla prigionia romana di Paolo, passando per i primi problemi che la nascente comunità cristiana si trova ad affrontare: il rapporto controverso con l'ortodossia ebraica. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/04/06/1586182118008_1536x2048logo.jpg	
Italiano	Atti degli apostoli	1969	Religioso	Episodio 3	Atti degli Apostoli - E3	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/raicinema/I_film_della_settimana/7238092_,800,1800,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSDwVDW4PmhZ5WA91e9ikOQLDmf+qhLLFQcO8hIhZ2%2fhwAl7XGDE5ShUpny+w9FxVGA3LzH5Qg%3d%3d&hdntl=exp=1625729768~acl=%2f*~data=hdntl~hmac=5485fb640b18be8c75d841aa8b469ad65994f726de4d100da41b493d06ff293f	minisearie	La sceneggiatura segue, con scrupolo cronologico, le vicende raccontate nel libro del Nuovo Testamento, dalla Pentecoste alla prigionia romana di Paolo, passando per i primi problemi che la nascente comunità cristiana si trova ad affrontare: il rapporto controverso con l'ortodossia ebraica. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/04/06/1586182118008_1536x2048logo.jpg	
Italiano	Atti degli apostoli	1969	Religioso	Episodio 4	Atti degli Apostoli - E4	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/raicinema/I_film_della_settimana/7265850_,800,1800,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSDwVDW4Pn1Z5WDuFyVkPoPi5h8mj9KYC1+1x7WotuHZ08yORHxANVC8I1cx8CNjWj9mQ5nQrA%3d%3d&hdntl=exp=1625729789~acl=%2f*~data=hdntl~hmac=8f69ec6c90aa17ef881a54fc97cedc3e46159ce9e79d04c106738127d4fd8cab	minisearie	La sceneggiatura segue, con scrupolo cronologico, le vicende raccontate nel libro del Nuovo Testamento, dalla Pentecoste alla prigionia romana di Paolo, passando per i primi problemi che la nascente comunità cristiana si trova ad affrontare: il rapporto controverso con l'ortodossia ebraica. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/04/06/1586182118008_1536x2048logo.jpg	
Italiano	Atti degli apostoli	1969	Religioso	Episodio 5	Atti degli Apostoli - E5	https://streamcdng14-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_2/6876248_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	minisearie	La sceneggiatura segue, con scrupolo cronologico, le vicende raccontate nel libro del Nuovo Testamento...	https://www.raiplay.it/cropgd/300x400/dl/img/2020/04/06/1586182118008_1536x2048logo.jpg	
Italiano	Augusto - Il primo imperatore	2003	Drammatico/in costume/Biografico	Episodio 1	Augusto - Il primo imperatore 1	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/11591483_,1800,.mp4.csmil/index_0_av.m3u8?null=0&id=AgBdKSMEVDW4J7Edi2AvqD0xTEec%2fKWvI0b9nQR21H7Ml9+hRUypaGVWJIuVjU1PPHG2aTRNzAx%2f+w%3d%3d&hdntl=exp=1619816241~acl=%2f*~data=hdntl~hmac=3c751e8c3ed5742f1a7a22a7ba830b01aa7e2c6138adedbec4cc6ef6547b4dd5	Mini Serie	Giulio Cesare introduce il giovanissimo nipote Ottaviano nelle stanze del potere dove impara la sottile arte della mediazione e resta folgorato dall'ideale politico di Cesare: abbattere la vecchia e corrotta rEpubblica per erigere un impero giusto. Nello stesso tempo, conosce Livia una rampolla della nobiltà capitolina che fa breccia nel suo cuore.	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/12/30/1577720558559_2048x1152_logo.jpg	
Italiano	Augusto - Il primo imperatore	2003	Drammatico/in costume/Biografico	Episodio 2	Augusto - Il primo imperatore 2	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/11591479_,1800,.mp4.csmil/index_0_av.m3u8?null=0&id=AgBdKSMEVDW4J84di2AiMvnYXIRPicnmxF6M3Wfwj7%2fFRP8V7HcYUeHMTgi135a82rYnGYc%2fIwxgpg%3d%3d&hdntl=exp=1619816270~acl=%2f*~data=hdntl~hmac=820bd1aae765f20253348bf5197fd99a53383eb2c0cdfab427f100beda61303b	Mini Serie	Giulio Cesare è stato assassinato. Nel testamento ha nominato Ottaviano suo unico erede, ma Roma resta nelle mani di Marco Antonio. Ottaviano ha un preciso desiderio: vendicare la morte dell'uomo che lui amava di più di un padre e per questo si prEpara ad una scalata che, in dieci anni, lo porterà ad essere l'uomo più potente del mondo.	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/12/30/1577720558559_2048x1152_logo.jpg	
Italiano	Baciato dal sole	2016	Drammatico	Episodio 1	1	https://streamcdng33-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/Baciato_dal_sole/5068068_,600,800,1200,1800,.mp4.csmil/chunklist-f3-v1-a1.m3u8	Mini Serie	Elio Sorrentino, giovane pugliese di 25 anni, è il finalista del talent show "Re per una sera" di IdraTv. Nonostante l'enorme gradimento espresso dal pubblico per la sua performance, però, il televoto lo vede sconfitto.	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/07/16/1563267385769_2048x1152.jpg	
Italiano	Baciato dal sole	2016	Drammatico	Episodio 2	2	https://streamcdng34-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/Baciato_dal_sole/5072867_,600,800,1200,1800,.mp4.csmil/chunklist-f3-v1-a1.m3u8	Mini Serie	Guerino, spinto dalla Morigi, riesce a convincere Elio ad accettare l'offerta di uno show tutto suo su IdraTv. Ma, mentre sta per andare in scena, i fantasmi del passato tornano a tormentarlo.	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/07/16/1563267385769_2048x1152.jpg	
Italiano	Baciato dal sole	2016	Drammatico	Episodio 3	3	https://streamcdng15-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom2/podcastcdn/Fiction/Baciato_dal_sole/5104132_,600,800,1200,1800,.mp4.csmil/chunklist-f3-v1-a1.m3u8	Mini Serie	Forse il motivo che ha spinto Elio a salire sul palco è ritrovare la madre. E' lei che cerca, più o meno consciamente, quando seduce le platee con le sue battute e con le sue canzoni. Ma Elio ha attorno persone che approfitteranno delle sue debolezze…	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/07/16/1563267385769_2048x1152.jpg	
Italiano	Baciato dal sole	2016	Drammatico	Episodio 4	4	https://streamcdng23-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/Baciato_dal_sole/5136425_,600,800,1200,1800,.mp4.csmil/chunklist-f3-v1-a1.m3u8	Mini Serie	Stella aiuta Elio a disintossicarsi e gli confessa di essere la sua vera madre. Nel frattempo Diana continua a corteggiare Michele in maniera serrata per estorcergli informazioni preziose e i due alla fine trascorreranno l'intera notte insieme, lasciandosi andare alla passione	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/07/16/1563267385769_2048x1152.jpg	
Italiano	Baciato dal sole	2016	Drammatico	Episodio 5	5	https://streamcdng25-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/Baciato_dal_sole/5170383_,600,800,1200,1800,.mp4.csmil/chunklist-f3-v1-a1.m3u8	Mini Serie	L'inganno della finta madre ha abbattuto ancor di più Sorrentino, che in seguito a un'overdose si trova in coma. E' Anna a stare vicino a Elio, e la ragazza non si allontanerà mai dall'ospedale, perché nonostante tutto non ha mai smesso di amarlo.	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/07/16/1563267385769_2048x1152.jpg	
Italiano	Baciato dal sole	2016	Drammatico	Episodio 6	6	https://streamcdng23-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom1/podcastcdn/Fiction/Baciato_dal_sole/5205761_,600,800,1200,1800,.mp4.csmil/chunklist-f4-v1-a1.m3u8	Mini Serie	La vita di Elio, dopo mille disavventure, è ricominciata sotto il segno della positività. Il suo talento, lentamente, sta riemergendo e per lui si profila all'orizzonte una nuova possibilità: uno spettacolo, in una piccola emittente televisiva. Elio, grazie a questa nuova occasione, forse avrà anche modo di arrivare alla verità su sua madre	https://www.raiplay.it/cropgd/1200x600/dl/img/2019/07/16/1563267385769_2048x1152.jpg	
Italiano	Bella da morire	2020	Drammatico/Crime	Episodio 1	1	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/12082116_,1200,1800,2400,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSMEVDW4Jzkhi2D1dpEym9tcpVI8MN05OdZZZKW8HPgXRoPDsysp12HuTNeMmszVTMO9eJe4Zw%3d%3d&hdntl=exp=1619817145~acl=%2f*~data=hdntl~hmac=12034e4c8e578aa80f46b5a422a1acbeefc8ec7908b443e2d2175a26d9d4975e	Mini Serie	L'ispettrice Eva Cantini fa ritorno a Lagonero, sua città natale, per dare una mano alla sorella Rachele, giovane mamma single del piccolo Matteo. Il suo arrivo in commissariato non è dei più semplici: Eva ha un carattere duro e spigoloso e il Questore Festi la accoglie altrettanto bruscamente. Quando poi Claudio Scuderi si presenta per denunciare la scomparsa della figlia Gioia, aspirante showgirl, Eva sembra essere l'unica a intuire che non si tratta di una semplice sparizione.	https://www.raiplay.it/cropgd/1200x600/dl/img/2020/03/10/1583830838923_2048x1152logo.jpg	
Italiano	Bella da morire	2020	Drammatico/crime	Episodio 2	2	https://uspushmp4sec2-vh.akamaihd.net/i/VOD/teche_root/YT_ITALIA_TECHE_HD/12082120_,1200,1800,2400,.mp4.csmil/index_1_av.m3u8?null=0&id=AgBdKSMEVDW4J1chi2AJ6BuvQ0Dv9MzKUaIMDsJ7TfOVO6hjzlt03QN%2fLIVIXGMnO5a8Jm8GttTSeA%3d%3d&hdntl=exp=1619817175~acl=%2f*~data=hdntl~hmac=b56b4ab4805497c1d88dadea80dd5f4375a9978ecf8446aeb99962a41586b706	Mini Serie	Sergio, il padre di Eva e Rachele, si presenta in commissariato per denunciare l'avvelenamento di Moby Dick, il cane di famiglia. L'ispettrice ha chiuso da tempo i rapporti con l'uomo e questo evento non fa che acuire le tensioni. Intanto continuano le indagini sulla morte di Gioia e il primo sospettato è Amir, un ragazzo marocchino, su cui sembrano non esserci prove sufficienti.	https://www.raiplay.it/cropgd/1200x600/dl/img/2020/03/10/1583830838923_2048x1152logo.jpg	
